,s9_q4_hospitalvisit,s2_q21a_powergrid,ownasset_0,s53_q6_hunger,s4_q1_agactivity,urban,hhsize,y_financial_actions
764,0,1,0,0,0,0,2,0
765,1,1,0,0,0,1,9,0
766,0,0,1,0,0,0,0,0
767,1,0,0,1,0,0,2,1
768,0,0,0,0,0,0,3,1
769,0,1,1,0,0,1,5,0
770,0,0,0,0,0,0,7,1
771,0,1,0,1,0,1,5,0
772,1,0,0,1,0,0,1,0
773,1,0,0,1,0,0,6,0
774,-1,1,0,0,0,1,2,0
775,0,0,0,0,0,0,0,0
776,0,0,1,0,0,0,5,0
777,0,0,0,0,1,0,11,1
778,0,0,0,0,0,0,3,1
779,0,0,0,0,0,0,7,0
780,-1,0,1,1,0,0,0,1
781,0,1,0,0,0,0,1,0
782,0,0,0,1,0,0,2,0
783,-1,0,0,0,0,0,6,1
784,0,0,0,0,0,0,4,1
785,0,0,0,1,0,1,5,1
786,0,1,0,0,0,0,3,1
787,0,1,0,0,0,1,5,1
788,-1,0,0,0,0,0,-1,1
789,0,0,1,0,0,1,2,0
790,0,0,0,0,0,0,4,0
791,0,1,0,1,0,1,8,0
792,1,0,0,1,1,0,11,0
793,0,0,0,0,0,0,8,1
794,0,0,1,0,0,0,0,0
795,0,1,0,0,0,0,8,0
796,0,1,0,0,0,0,9,0
797,0,0,0,1,0,0,4,0
798,0,0,0,0,0,1,5,0
799,-1,0,0,0,0,0,1,1
800,0,0,1,0,0,0,0,0
801,0,0,0,0,0,0,3,1
802,0,0,0,0,0,0,5,0
803,0,0,0,0,0,0,3,0
804,0,1,0,0,0,0,0,0
805,0,1,0,0,0,0,1,0
806,0,0,0,0,0,0,3,0
807,0,0,0,0,0,0,8,0
808,0,0,0,0,0,0,6,0
809,0,0,0,0,0,0,0,1
810,0,0,0,0,0,0,6,0
811,0,0,0,0,0,0,10,0
812,0,0,0,0,0,0,13,1
813,0,1,0,0,0,1,2,0
814,0,1,0,1,0,0,2,0
815,0,0,1,0,0,0,7,0
816,0,1,1,0,0,1,1,1
817,0,0,0,1,0,0,3,0
818,0,0,0,1,0,0,1,1
819,0,0,0,1,0,0,5,1
820,0,0,0,1,0,0,5,1
821,0,1,0,1,0,1,8,0
822,0,0,1,0,0,0,5,0
823,0,1,0,0,0,1,3,0
824,0,0,1,0,0,0,3,0
825,0,0,0,0,0,0,6,0
826,0,1,1,1,0,1,3,0
827,1,0,0,0,0,0,9,0
828,0,1,0,1,0,0,3,1
829,0,1,0,0,0,0,3,0
830,0,0,1,1,0,0,0,0
831,0,0,0,0,0,0,4,0
832,0,0,0,0,0,0,1,0
833,0,0,0,0,0,0,1,0
834,0,1,0,0,0,1,1,0
835,0,1,0,1,0,0,9,1
836,1,0,0,1,0,0,4,0
837,0,1,0,0,0,0,7,0
838,0,1,0,0,0,0,3,0
839,1,1,0,0,0,0,0,0
840,0,0,0,0,0,0,9,0
841,0,1,0,0,0,0,9,1
842,0,0,1,0,0,0,0,0
843,0,1,0,0,0,0,0,0
844,0,1,0,0,0,0,0,0
845,0,1,0,0,0,0,4,1
846,-1,0,0,0,0,0,5,0
847,-1,1,0,0,0,1,1,1
848,0,0,1,0,0,0,11,0
849,-1,1,0,0,0,0,9,1
850,0,0,0,1,1,0,0,0
851,0,0,0,0,0,0,1,0
852,0,0,0,0,0,0,2,0
853,-1,0,0,1,0,0,2,1
854,0,1,0,0,0,0,0,0
855,0,0,1,0,0,0,1,1
856,0,1,0,0,0,1,2,0
857,0,0,0,0,0,0,6,0
858,0,1,1,0,0,1,0,0
859,0,1,0,0,0,0,4,0
860,0,1,0,1,0,1,2,0
861,0,0,0,0,-1,1,5,0
862,0,0,1,0,0,0,0,0
863,0,1,0,0,0,1,8,0
864,-1,0,0,1,-1,1,2,1
865,1,0,0,-1,0,0,2,1
866,0,1,1,0,0,1,0,0
867,0,0,1,0,0,0,3,0
868,1,0,0,1,0,0,8,1
869,0,1,1,0,0,0,0,0
870,0,1,1,0,0,0,0,0
871,0,1,0,0,0,1,1,0
872,-1,0,1,0,0,0,5,1
873,0,0,0,1,0,0,7,0
874,1,0,0,1,0,0,1,1
875,0,1,0,0,0,1,5,0
876,-1,0,1,1,0,0,9,1
877,0,0,0,1,0,0,3,1
878,0,1,0,0,0,1,4,0
879,0,0,0,1,0,0,6,1
880,0,1,1,0,0,0,0,0
881,0,1,0,0,0,0,7,0
882,1,0,0,1,0,0,6,1
883,0,1,0,1,0,1,4,0
884,1,0,1,0,0,0,-1,1
885,0,1,0,0,0,1,4,0
886,0,1,0,0,0,0,3,0
887,0,1,0,0,0,0,2,0
888,0,1,0,1,0,1,4,0
889,0,1,0,1,0,0,0,1
890,0,1,0,1,0,1,2,0
891,0,1,0,1,0,0,4,0
892,1,1,1,0,0,1,2,0
893,0,1,0,0,0,0,0,1
894,0,0,0,0,0,0,2,1
895,0,0,1,1,0,0,0,0
896,0,1,0,0,0,1,4,0
897,0,0,0,1,0,0,4,0
898,0,0,0,0,0,0,1,0
899,0,0,0,0,0,0,5,0
900,-1,1,0,0,0,0,0,1
901,0,1,0,0,0,1,1,0
902,0,1,0,1,0,0,0,0
903,1,0,0,0,0,0,5,0
904,1,1,0,1,0,0,7,1
905,1,0,0,0,0,0,4,1
906,-1,1,1,1,0,1,3,1
907,0,1,0,0,0,0,-1,1
908,-1,0,0,1,0,0,0,0
909,-1,0,1,1,0,0,9,0
910,0,0,1,1,0,0,0,0
911,0,0,0,0,0,1,6,0
912,1,1,0,1,0,0,7,0
913,0,1,1,0,0,0,0,0
914,-1,0,1,1,0,0,0,1
915,0,1,0,0,0,0,2,0
916,0,1,0,1,0,1,7,1
917,0,0,1,0,0,0,12,0
918,0,0,1,0,0,0,4,0
919,1,1,0,0,0,0,0,0
920,0,1,0,1,0,1,1,0
921,0,0,0,0,0,0,0,0
922,0,0,0,0,0,0,3,0
923,1,0,0,0,0,0,5,0
924,0,0,1,1,0,1,7,0
925,1,1,1,1,0,0,7,0
926,0,1,0,0,0,1,4,0
927,0,0,1,0,0,0,2,0
928,0,0,0,1,0,0,6,0
929,0,0,0,0,0,0,5,0
930,1,0,0,0,0,0,2,0
931,1,0,0,1,0,0,2,0
932,1,0,0,1,0,0,4,1
933,0,1,0,0,0,1,3,0
934,0,1,0,0,0,1,4,0
935,1,1,0,0,0,0,1,1
936,0,1,0,1,0,0,3,0
937,0,0,0,1,0,0,3,0
938,-1,1,0,1,-1,1,2,1
939,0,0,1,0,0,0,2,0
940,1,0,0,1,0,0,10,1
941,0,0,1,0,0,0,1,0
942,1,0,0,1,0,0,1,1
943,0,1,0,0,0,1,1,0
944,0,0,0,0,0,0,3,0
945,0,1,0,0,0,0,4,1
946,1,0,0,0,0,0,1,1
947,-1,0,0,1,0,0,7,1
948,0,0,0,1,0,0,9,1
949,0,1,0,0,0,0,5,0
950,0,0,0,0,0,0,6,0
951,0,0,0,0,0,0,14,0
952,0,1,1,0,0,0,0,0
953,0,1,1,0,0,0,0,0
954,0,1,0,0,0,0,0,0
955,1,1,0,1,0,0,0,0
956,-1,0,0,0,0,0,8,0
957,0,0,0,1,0,1,0,0
958,1,0,0,0,0,0,4,0
959,0,0,0,0,0,0,3,1
960,0,1,0,0,0,1,-1,0
961,0,0,1,0,0,0,1,0
962,0,1,0,0,0,1,3,0
963,0,0,0,0,0,0,0,1
964,-1,0,0,1,0,0,0,0
965,0,0,0,0,0,0,2,0
966,0,0,0,1,0,0,0,1
967,0,1,0,1,0,1,-1,1
968,-1,1,0,1,0,0,1,0
969,0,0,1,0,0,0,1,1
970,0,0,0,0,0,0,10,0
971,0,1,0,1,0,0,2,0
972,0,1,0,0,0,1,9,0
973,0,1,0,0,0,0,1,1
974,0,0,1,1,0,0,12,1
975,1,0,0,1,0,0,0,0
976,0,1,0,1,0,1,2,0
977,0,1,0,0,0,0,6,0
978,0,0,0,0,0,0,4,0
979,0,1,0,1,0,1,1,0
980,-1,0,0,0,0,0,1,1
981,0,1,0,1,0,0,5,0
982,0,0,0,1,0,0,5,0
983,0,0,0,0,0,0,0,0
984,0,0,0,0,0,0,0,0
985,0,1,1,0,0,1,7,0
986,0,1,0,0,0,0,5,0
987,0,1,0,1,0,1,4,0
988,0,0,1,0,0,0,0,0
989,0,0,0,0,0,0,3,0
990,0,0,0,1,0,0,11,0
991,0,1,0,1,0,0,7,0
992,0,0,0,0,0,0,2,0
993,0,0,0,1,0,0,8,1
994,-1,1,1,1,0,0,1,0
995,0,0,0,0,0,0,0,0
996,0,0,0,0,0,0,0,0
997,0,0,1,1,0,0,0,1
998,0,0,0,1,0,0,8,1
999,0,1,0,0,0,0,3,0
1000,0,0,0,0,0,0,7,0
1001,0,0,1,0,0,0,3,0
1002,0,0,0,1,0,0,0,0
1003,1,0,0,0,0,0,0,0
1004,0,0,1,1,0,0,1,0
1005,-1,1,0,0,0,1,7,1
1006,0,0,1,0,0,0,3,0
1007,0,0,0,0,0,0,1,1
1008,0,0,1,0,0,0,0,0
1009,0,1,0,0,0,1,0,0
1010,1,0,1,1,0,0,1,1
1011,0,1,0,0,0,0,-1,1
1012,0,0,0,1,0,0,4,0
1013,0,1,1,0,0,0,0,1
1014,0,0,0,0,0,0,11,0
1015,0,0,0,0,0,0,6,0
1016,0,0,0,0,0,0,7,0
1017,0,1,0,1,0,0,1,1
1018,1,0,0,0,0,0,4,1
1019,0,1,0,1,0,1,6,0
1020,0,0,0,1,0,0,9,0
1021,0,0,0,1,0,0,4,0
1022,0,1,0,0,0,0,7,0
1023,0,1,0,0,0,0,4,0
1024,0,1,0,0,0,1,3,0
1025,-1,0,0,1,0,0,9,1
1026,-1,1,0,1,0,1,2,1
1027,-1,1,1,1,0,0,1,1
1028,0,0,0,1,0,0,3,0
1029,0,1,0,0,0,0,0,0
1030,0,0,1,0,0,0,8,0
1031,-1,1,1,1,0,1,7,1
1032,0,1,0,0,0,0,3,0
1033,0,0,0,0,0,0,1,1
1034,-1,0,0,1,0,0,10,1
1035,-1,1,0,1,0,0,0,0
1036,0,0,0,0,0,0,3,0
1037,0,0,0,0,0,0,5,0
1038,1,1,0,1,0,1,4,1
1039,0,1,0,0,0,1,3,1
1040,-1,0,0,1,0,0,5,0
1041,0,0,0,1,0,0,1,0
1042,0,1,0,0,0,1,3,0
1043,0,1,0,1,0,1,5,0
1044,-1,1,1,1,0,0,0,0
1045,0,0,0,0,0,0,5,0
1046,0,0,1,1,0,0,3,1
1047,-1,1,0,1,0,0,1,0
1048,-1,0,0,1,0,0,1,1
1049,0,0,0,0,0,0,8,0
1050,0,1,0,0,0,1,0,1
1051,0,0,0,0,0,0,8,0
1052,1,1,0,1,0,0,0,1
1053,1,0,1,0,0,1,2,0
1054,0,1,0,0,0,1,4,0
1055,-1,0,1,1,0,0,2,1
1056,0,1,0,0,0,0,3,0
1057,0,1,0,0,0,0,1,1
1058,1,0,1,0,0,0,0,0
1059,-1,0,1,0,0,0,4,1
1060,0,0,1,0,0,0,5,0
1061,-1,0,1,1,0,0,0,0
1062,0,1,0,0,0,0,3,0
1063,-1,0,1,1,0,0,7,1
1064,1,0,1,1,1,0,1,0
1065,0,0,0,0,0,0,8,0
1066,0,1,0,0,0,0,4,0
1067,-1,0,1,0,0,0,4,1
1068,0,1,0,0,0,1,4,0
1069,0,0,0,0,0,0,1,0
1070,0,0,0,0,0,0,9,0
1071,0,1,0,0,0,0,10,0
1072,0,1,0,0,0,1,3,1
1073,0,0,0,0,0,0,8,0
1074,0,0,0,1,0,0,1,0
1075,0,0,0,1,0,0,0,0
1076,0,1,0,0,0,0,1,1
1077,-1,1,0,1,0,1,1,1
1078,0,0,0,1,0,0,3,0
1079,-1,0,1,0,0,0,8,1
1080,0,0,0,0,0,0,8,1
1081,0,1,0,0,0,0,7,1
1082,0,1,0,1,0,0,1,0
1083,0,1,0,0,0,1,0,0
1084,0,1,0,0,0,0,3,0
1085,-1,0,0,1,0,0,0,0
1086,0,0,0,1,0,0,5,0
1087,0,1,0,0,0,1,2,0
1088,0,1,0,0,0,0,3,0
1089,0,1,0,0,0,0,2,0
1090,0,0,0,0,0,0,4,1
1091,0,1,0,0,0,0,0,0
1092,1,0,0,1,0,0,2,0
1093,-1,0,0,1,0,0,0,1
1094,0,1,0,1,0,0,2,1
1095,0,1,1,0,0,1,0,1
1096,1,1,1,0,0,1,6,0
1097,0,1,1,0,0,0,7,0
1098,-1,0,1,1,0,0,1,0
1099,0,0,1,1,0,0,-1,1
1100,0,0,0,1,0,0,4,0
1101,1,1,1,1,0,0,12,0
1102,0,0,1,1,0,0,1,0
1103,0,1,0,0,0,1,1,0
1104,0,0,1,0,-1,1,8,0
1105,1,1,0,1,0,0,4,1
1106,0,0,1,0,0,0,0,0
1107,0,1,0,1,0,0,1,0
1108,-1,0,0,0,0,0,1,1
1109,0,1,0,0,0,0,1,0
1110,-1,1,1,1,0,1,4,0
1111,0,1,0,0,0,0,1,1
1112,0,0,0,0,0,0,3,0
1113,0,0,0,0,0,0,8,1
1114,0,0,0,0,0,0,8,0
1115,0,0,0,1,0,0,9,0
1116,0,0,0,0,0,0,0,0
1117,0,1,0,1,0,0,1,1
1118,0,0,0,1,0,0,5,0
1119,1,0,0,1,0,0,3,0
1120,0,1,1,1,0,0,1,0
1121,0,1,0,1,0,0,0,0
1122,0,1,0,0,0,0,1,0
1123,0,0,0,0,0,0,5,0
1124,0,0,1,0,0,0,-1,0
1125,0,0,0,0,0,0,3,0
1126,-1,0,0,0,0,0,0,0
1127,0,1,0,0,0,1,2,1
1128,0,0,1,0,0,0,0,0
1129,0,0,0,0,0,0,9,0
1130,0,1,1,0,0,1,3,0
1131,0,1,0,1,0,0,3,0
1132,0,1,0,0,0,0,3,0
1133,0,0,0,0,0,0,11,0
1134,0,0,0,0,0,0,0,0
1135,0,1,0,0,0,1,0,0
1136,0,1,1,0,0,1,8,0
1137,0,0,0,1,0,0,4,0
1138,-1,1,0,0,0,0,3,0
1139,0,0,1,1,0,0,11,0
1140,-1,0,0,1,0,0,5,0
1141,0,1,0,0,0,0,4,0
1142,0,1,0,0,0,1,2,0
1143,0,1,0,0,0,0,3,1
1144,0,1,0,0,0,1,4,0
1145,0,1,0,0,0,1,6,0
1146,0,1,0,0,0,1,1,0
1147,1,0,0,1,0,0,1,0
1148,0,1,0,0,0,1,0,0
1149,0,0,0,0,0,0,3,0
1150,0,0,1,0,0,0,0,1
1151,0,0,0,0,0,0,1,0
1152,-1,1,0,1,0,0,2,1
1153,0,1,0,0,0,1,2,0
1154,0,1,0,1,0,1,6,0
1155,0,0,0,0,0,0,2,0
1156,0,1,0,0,0,0,2,1
1157,0,0,0,0,0,0,0,1
1158,0,0,1,0,0,0,7,0
1159,0,0,0,0,0,0,1,0
1160,0,1,0,0,0,1,2,1
1161,0,1,0,0,0,0,7,0
1162,-1,1,0,1,0,1,10,0
1163,0,0,0,0,0,0,0,0
1164,-1,1,0,1,0,1,4,1
1165,0,0,0,0,0,0,0,0
1166,0,1,1,0,0,1,-1,0
1167,1,1,0,1,0,1,1,1
1168,0,0,0,1,0,0,4,0
1169,-1,1,0,1,-1,1,2,0
1170,-1,0,1,0,0,0,1,1
1171,0,0,0,0,0,0,1,0
1172,0,0,0,1,0,0,0,0
1173,0,0,0,0,0,0,1,0
1174,0,1,0,1,0,0,-1,0
1175,0,0,0,0,0,0,0,0
1176,0,0,0,0,0,0,9,1
1177,0,1,0,1,0,1,5,0
1178,-1,0,0,1,0,0,3,0
1179,-1,0,0,1,0,0,7,0
1180,1,0,0,1,0,0,3,0
1181,0,0,1,0,0,0,0,0
1182,0,0,0,0,0,0,0,1
1183,0,0,0,0,0,0,6,0
1184,0,0,0,0,0,0,0,1
1185,0,0,0,0,0,0,5,0
1186,0,0,0,0,0,0,3,1
1187,1,0,0,1,0,0,0,0
1188,0,0,1,1,0,0,5,0
1189,0,0,0,1,0,0,4,0
1190,0,0,0,0,0,0,3,0
1191,0,0,0,0,0,0,1,0
1192,0,0,0,0,0,0,1,0
1193,0,1,0,0,0,1,5,0
1194,0,0,0,0,0,0,1,0
1195,0,0,0,1,0,0,0,0
1196,1,0,1,1,0,0,8,1
1197,0,1,0,0,0,0,0,0
1198,0,1,1,1,0,1,1,0
1199,0,0,0,1,0,0,4,0
1200,0,1,0,0,0,1,2,0
1201,0,0,0,0,0,0,2,1
1202,0,1,0,0,0,0,10,1
1203,0,1,0,1,0,1,2,1
1204,0,0,1,0,0,0,5,1
1205,0,0,1,1,0,0,3,0
1206,0,0,0,0,0,0,0,0
1207,0,0,0,0,0,0,6,0
1208,1,0,0,1,0,0,3,1
1209,0,0,0,0,1,0,11,0
1210,0,0,0,0,0,0,3,1
1211,0,0,0,1,0,0,6,0
1212,-1,1,0,1,0,0,0,1
1213,0,1,0,0,0,0,5,0
1214,0,1,0,0,0,1,0,0
1215,0,0,0,0,0,0,1,0
1216,0,0,0,0,0,0,2,1
1217,0,0,1,0,0,0,1,0
1218,0,0,1,0,0,0,5,0
1219,0,1,0,0,0,1,2,0
1220,0,1,0,1,0,1,1,0
1221,0,1,0,1,0,1,3,0
1222,0,1,0,1,0,0,4,0
1223,1,1,1,-1,0,0,11,1
1224,1,1,1,0,0,0,5,1
1225,0,0,0,0,0,0,2,0
1226,0,1,1,1,0,1,3,0
1227,0,1,0,1,0,0,7,0
1228,0,1,0,1,0,1,5,0
1229,-1,1,0,1,0,1,3,1
1230,0,1,0,0,0,1,0,0
1231,0,0,1,0,0,0,0,1
1232,0,1,0,0,0,1,4,0
1233,0,1,0,1,0,1,4,0
1234,0,0,0,1,0,0,9,0
1235,0,0,1,0,0,0,3,0
1236,-1,0,0,1,0,0,1,1
1237,0,0,0,1,1,0,1,1
1238,0,0,1,0,0,0,0,0
1239,0,0,1,0,0,0,0,1
1240,0,0,0,0,0,0,3,0
1241,0,1,1,0,0,1,0,0
1242,0,1,0,0,0,0,5,0
1243,0,0,0,1,0,0,0,0
1244,1,1,0,1,0,0,2,1
1245,0,0,0,1,0,0,3,0
1246,0,0,0,1,0,0,4,0
1247,0,1,0,0,0,1,3,1
1248,0,1,0,0,0,0,3,0
1249,0,0,0,0,0,0,5,0
1250,0,0,0,0,0,0,10,0
1251,0,0,1,0,0,0,1,0
1252,0,1,0,0,0,0,7,0
1253,0,0,0,0,0,0,2,0
1254,0,0,0,0,0,1,14,0
1255,0,1,0,0,0,1,3,0
1256,0,1,0,0,0,0,4,0
1257,0,1,1,0,0,1,1,0
1258,0,0,0,0,0,0,3,0
1259,1,0,0,1,0,0,2,0
1260,0,1,0,0,0,0,3,1
1261,0,0,0,1,0,0,4,1
1262,0,0,1,0,0,0,1,0
1263,-1,1,1,1,0,1,9,1
1264,0,0,1,0,0,0,11,0
1265,0,1,0,0,0,0,2,1
1266,0,0,1,0,0,0,4,0
1267,-1,0,0,0,0,0,10,0
1268,0,0,0,0,0,0,1,0
1269,0,0,0,0,0,0,1,0
1270,0,0,1,0,0,0,3,0
1271,0,1,0,0,0,1,4,0
1272,0,1,0,0,0,1,2,0
1273,1,1,0,0,0,0,2,0
1274,0,0,0,0,0,0,2,0
1275,0,0,1,0,0,0,5,1
1276,0,0,0,1,0,0,3,0
1277,0,1,0,0,0,0,4,0
1278,0,1,0,1,0,0,2,0
1279,0,1,0,0,0,1,3,0
1280,0,0,1,0,0,0,12,1
1281,0,0,1,0,0,0,8,0
1282,1,0,0,0,0,0,2,0
1283,0,0,1,0,0,0,4,0
1284,0,0,0,0,0,0,11,0
1285,1,1,0,0,0,0,0,0
1286,0,0,0,0,0,1,8,1
1287,0,1,0,0,0,0,3,1
1288,0,1,0,0,0,0,7,0
1289,-1,1,0,1,0,1,6,0
1290,0,0,1,0,0,0,0,0
1291,0,1,1,0,0,0,8,0
1292,-1,0,0,1,0,1,10,0
1293,0,0,0,1,0,0,2,0
1294,0,1,0,0,0,0,8,0
1295,0,0,0,1,0,0,9,0
1296,0,1,0,0,0,1,3,0
1297,0,0,0,0,0,0,2,0
1298,0,0,0,1,0,0,4,0
1299,0,0,0,0,0,0,0,0
1300,0,0,0,0,0,1,5,0
1301,0,0,1,0,0,0,8,0
1302,-1,1,0,1,0,1,7,1
1303,0,0,0,0,0,0,5,0
1304,0,0,0,0,0,0,8,0
1305,0,0,0,1,0,0,1,0
1306,0,0,1,1,0,0,5,1
1307,0,0,0,0,0,0,2,0
1308,0,1,1,1,0,0,4,0
1309,0,1,0,0,0,1,3,0
1310,0,0,0,0,0,-1,3,0
1311,0,1,0,0,0,0,9,1
1312,-1,0,0,1,0,0,7,0
1313,1,0,0,1,0,0,1,0
1314,-1,0,0,1,1,1,6,1
1315,0,0,0,0,0,1,1,0
1316,0,1,0,1,0,1,-1,0
1317,0,0,0,0,0,0,3,0
1318,-1,0,1,0,0,0,12,1
1319,0,0,0,1,0,0,1,1
1320,0,1,0,0,0,0,0,0
1321,0,1,0,1,0,0,3,1
1322,0,1,1,0,0,0,8,0
1323,0,1,0,0,0,1,6,1
1324,0,0,0,0,0,0,3,0
1325,0,1,0,0,0,1,3,0
1326,0,0,0,0,0,0,0,0
1327,1,0,1,1,1,0,8,0
1328,0,1,0,1,0,0,5,0
1329,-1,0,0,0,0,0,2,1
1330,-1,1,0,1,0,1,3,1
1331,-1,0,0,1,0,0,0,1
1332,0,1,1,0,0,0,1,0
1333,1,0,0,0,0,0,2,0
1334,0,0,1,0,0,0,0,0
1335,0,0,0,0,0,0,4,0
1336,0,0,0,0,0,0,0,0
1337,0,1,0,1,0,1,6,0
1338,0,0,0,1,0,0,2,0
1339,0,0,0,0,0,0,3,1
1340,1,1,0,1,0,0,7,0
1341,0,0,0,0,0,0,3,0
1342,0,1,0,0,0,1,5,0
1343,0,1,0,1,0,0,8,0
1344,0,0,0,0,0,0,13,0
1345,0,0,0,1,0,0,5,0
1346,1,0,0,1,0,0,1,1
1347,0,0,0,0,0,0,5,0
1348,-1,0,0,0,0,0,0,0
1349,0,0,1,1,0,0,2,0
1350,1,0,1,0,0,0,0,0
1351,0,0,0,0,0,0,13,0
1352,0,0,0,1,0,0,10,0
1353,0,0,0,0,0,0,8,0
1354,0,0,0,0,0,0,4,0
1355,1,0,1,0,0,0,0,0
1356,0,0,0,0,0,0,2,0
1357,0,1,0,0,0,0,3,0
1358,0,1,0,0,0,0,7,0
1359,1,1,0,1,0,0,0,0
1360,1,1,0,1,0,1,2,1
1361,1,1,1,0,0,1,4,1
1362,1,0,0,1,0,0,4,0
1363,0,1,0,0,0,1,-1,0
1364,0,0,0,1,0,0,5,0
1365,0,0,0,1,0,0,5,0
1366,0,1,0,1,0,1,4,1
1367,-1,1,0,0,0,1,3,1
1368,0,1,0,0,0,1,3,0
1369,0,1,0,1,0,1,1,0
1370,0,0,1,0,0,0,11,0
1371,0,1,0,0,0,0,1,0
1372,0,1,0,0,0,0,4,0
1373,0,1,0,1,0,0,1,0
1374,0,1,1,0,0,1,1,0
1375,0,0,1,0,0,0,0,1
1376,0,1,0,0,0,1,9,0
1377,0,0,0,0,0,0,0,0
1378,0,0,0,0,0,0,3,0
1379,0,1,0,0,0,1,3,0
1380,1,1,0,0,0,1,8,0
1381,0,0,1,1,0,0,0,0
1382,0,1,0,0,0,1,0,0
1383,-1,1,0,-1,0,0,4,0
1384,0,0,0,0,0,0,1,0
1385,0,1,0,0,0,0,3,0
1386,1,0,0,1,0,0,8,1
1387,-1,1,0,0,0,1,3,0
1388,1,1,0,1,0,1,1,0
1389,0,0,0,0,0,0,1,1
1390,0,0,0,0,0,0,5,0
1391,0,1,0,0,0,0,5,0
1392,0,1,0,1,0,0,1,0
1393,0,0,0,0,0,0,14,0
1394,-1,1,0,1,0,1,3,1
1395,0,1,0,1,0,1,8,0
1396,0,1,0,0,0,0,3,1
1397,0,0,0,0,0,0,8,0
1398,0,0,0,0,0,0,-1,0
1399,1,0,0,1,0,0,6,0
1400,-1,1,0,1,0,1,6,0
1401,1,1,0,1,0,0,3,0
1402,0,0,0,1,0,0,6,0
1403,0,0,1,0,0,0,1,1
1404,0,1,0,0,0,1,13,0
1405,0,1,0,1,0,0,2,1
1406,0,0,0,0,0,0,0,0
1407,0,1,0,0,0,0,4,1
1408,0,1,0,1,-1,1,2,0
1409,0,1,0,0,0,1,4,0
1410,0,0,0,0,0,0,5,0
1411,1,0,0,1,0,0,0,1
1412,0,1,0,0,0,0,0,1
1413,1,0,0,0,0,0,10,0
1414,0,1,0,0,0,1,1,0
1415,0,1,0,1,0,0,0,1
1416,0,1,0,0,0,1,1,0
1417,0,0,0,1,0,0,-1,0
1418,0,0,0,0,0,0,14,0
1419,0,0,1,0,0,0,2,0
1420,0,1,0,0,0,0,2,0
1421,-1,0,0,1,0,0,3,1
1422,0,0,0,0,0,1,7,1
1423,0,0,0,0,0,0,5,0
1424,0,1,1,0,0,0,3,0
1425,0,1,0,0,0,0,0,1
1426,1,0,0,1,0,0,0,0
1427,0,1,0,0,0,1,2,0
1428,0,1,0,1,0,1,0,0
1429,-1,0,0,1,0,0,7,0
1430,1,1,0,0,0,1,0,0
1431,0,0,0,0,0,0,3,0
1432,0,0,0,1,0,0,9,0
1433,0,1,0,0,0,1,0,0
1434,0,0,0,1,0,0,3,0
1435,1,1,0,1,0,0,1,0
1436,1,0,0,1,1,0,11,0
1437,0,0,0,0,0,0,0,0
1438,0,0,0,0,0,0,5,0
1439,0,0,0,0,0,0,7,1
1440,0,0,0,0,0,0,14,0
1441,0,1,0,1,0,0,7,0
1442,1,1,0,0,0,0,0,1
1443,0,1,0,0,0,0,3,0
1444,0,0,1,0,0,0,5,0
1445,0,0,0,1,0,0,7,1
1446,0,0,1,0,0,0,10,0
1447,0,0,1,0,0,0,1,1
1448,0,1,0,1,0,0,2,0
1449,-1,0,1,0,0,0,4,1
1450,0,0,0,1,0,0,5,0
1451,0,0,1,0,0,0,0,0
1452,0,0,1,0,0,0,0,0
1453,0,0,0,0,0,0,4,0
1454,0,0,0,0,0,0,4,0
1455,-1,0,0,0,0,0,6,1
1456,1,0,0,0,0,0,11,0
1457,-1,0,0,1,0,0,7,1
1458,1,0,0,0,0,0,3,0
1459,-1,0,0,1,0,0,7,0
1460,0,1,0,1,0,1,4,0
1461,0,0,0,0,0,0,9,0
1462,0,1,0,0,0,1,1,0
1463,0,0,1,1,0,0,5,0
1464,0,0,0,1,0,0,9,0
1465,0,0,0,0,0,0,1,0
1466,1,1,0,0,0,1,0,0
1467,1,0,1,1,0,1,0,0
1468,0,0,1,0,0,0,0,0
1469,0,0,0,0,0,0,9,0
1470,0,0,0,0,0,0,10,0
1471,0,1,1,1,0,1,0,0
1472,0,1,1,0,0,1,0,0
1473,0,0,0,0,0,0,5,0
1474,0,0,0,0,0,0,5,0
1475,0,1,0,0,0,1,2,1
1476,0,1,0,0,0,1,3,0
1477,0,0,0,0,0,0,0,0
1478,0,1,0,0,0,1,2,0
1479,0,1,0,0,0,0,0,0
1480,0,1,0,0,0,1,8,0
1481,1,1,0,1,0,0,7,1
1482,0,0,1,0,0,0,0,0
1483,0,1,0,0,0,0,3,1
1484,-1,1,0,1,0,1,4,0
1485,0,0,0,1,0,0,2,0
1486,0,0,0,0,0,0,7,0
1487,0,0,1,1,0,0,4,1
1488,0,0,0,1,0,1,5,0
1489,0,1,0,0,0,0,3,0
1490,0,0,0,0,0,0,0,0
1491,0,1,0,0,0,0,3,0
1492,0,1,0,0,0,0,8,0
1493,0,0,0,0,0,0,4,0
1494,0,1,1,0,0,0,8,0
1495,0,1,0,0,0,0,1,1
1496,0,1,0,0,0,0,4,0
1497,0,0,1,0,0,0,0,1
1498,0,0,1,0,0,0,5,0
1499,0,0,0,1,0,0,3,0
1500,0,0,0,0,0,0,4,0
1501,0,0,0,1,0,0,1,0
1502,0,0,0,0,0,0,8,0
